"year","month","brand","model","value"
2024,11,"NIO","ES8",2
2024,11,"NIO","ET5",12
2024,11,"NIO","ET7",9
2024,11,"NISSAN","ARIYA",129
2024,11,"NISSAN","JUKE",461
2024,11,"NISSAN","LEAF",12
2024,11,"NISSAN","PRIMASTAR",132
2024,11,"NISSAN","QASHQAI",824
2024,11,"NISSAN","TOWNSTAR",151
2024,11,"NISSAN","X-TRAIL",379
2024,11,"OPEL","ASTRA",3607
2024,11,"OPEL","COMBO",47
2024,11,"OPEL","CORSA",3956
2024,11,"OPEL","CROSSLAND X",85
2024,11,"OPEL","FRONTERA",32
2024,11,"OPEL","GRANDLAND X",1925
2024,11,"OPEL","MOKKA",1834
2024,11,"OPEL","MOVANO",27
2024,11,"OPEL","VIVARO",5
2024,11,"OPEL","ZAFIRA LIFE",107
2024,11,"PEUGEOT","208",2609
2024,11,"PEUGEOT","308",1445
2024,11,"PEUGEOT","408",255
2024,11,"PEUGEOT","508",168
2024,11,"PEUGEOT","2008",959
2024,11,"PEUGEOT","3008",1030
2024,11,"PEUGEOT","5008",413
2024,11,"PEUGEOT","BOXER",143
2024,11,"PEUGEOT","EXPERT",28
2024,11,"PEUGEOT","RIFTER",64
2024,11,"POLESTAR","2",100
2024,11,"POLESTAR","3",18
2024,11,"POLESTAR","4",90
2024,11,"PORSCHE","911",680
2024,11,"PORSCHE","BOXSTER",20
2024,11,"PORSCHE","CAYENNE",593
2024,11,"PORSCHE","CAYMAN",30
2024,11,"PORSCHE","MACAN",646
2024,11,"PORSCHE","PANAMERA",156
2024,11,"PORSCHE","TAYCAN",489
2024,11,"RENAULT","ARKANA",581
2024,11,"RENAULT","AUSTRAL",836
2024,11,"RENAULT","CAPTUR",877
2024,11,"RENAULT","CLIO",979
2024,11,"RENAULT","ESPACE",221
2024,11,"RENAULT","KANGOO",351
2024,11,"RENAULT","KOLEOS",6
2024,11,"RENAULT","MASTER",82
2024,11,"RENAULT","MEGANE",84
2024,11,"RENAULT","R5",318
2024,11,"RENAULT","RAFALE",307
2024,11,"RENAULT","SCENIC",232
2024,11,"RENAULT","SYMBIOZ",419
2024,11,"RENAULT","TRAFIC",210
2024,11,"RENAULT","TWINGO",17
2024,11,"RENAULT","ZOE",
2024,11,"ROLLS ROYCE","CULLINAN",
2024,11,"ROLLS ROYCE","SPECTRE",4
2024,11,"SEAT","ARONA",1150
2024,11,"SEAT","ATECA",1383
2024,11,"SEAT","BORN",1907
2024,11,"SEAT","FORMENTOR",2297
2024,11,"SEAT","IBIZA",1452
2024,11,"SEAT","LEON",2894
2024,11,"SEAT","TARRACO",55
2024,11,"SEAT","TAVASCAN",299
2024,11,"SEAT","TERRAMAR",309
2024,11,"SKODA","ELROQ",46
2024,11,"SKODA","ENYAQ",3066
2024,11,"SKODA","FABIA",2332
2024,11,"SKODA","KAMIQ",1776
2024,11,"SKODA","KAROQ",2727
2024,11,"SKODA","KODIAQ",2006
2024,11,"SKODA","OCTAVIA",4010
2024,11,"SKODA","SCALA",698
2024,11,"SKODA","SUPERB",1786
2024,11,"SMART","1",545
2024,11,"SMART","3",222
2024,11,"SMART","FORTWO",1
2024,11,"SSANGYONG","KORANDO",37
2024,11,"SSANGYONG","REXTON",22
2024,11,"SSANGYONG","TIVOLI",54
2024,11,"SSANGYONG","TORRES",27
2024,11,"SUBARU","BRZ",14
2024,11,"SUBARU","FORESTER",422
2024,11,"SUBARU","IMPREZA",5
2024,11,"SUBARU","OUTBACK",81
2024,11,"SUBARU","SOLTERRA",4
2024,11,"SUBARU","XV",73
2024,11,"SUZUKI","ACROSS",44
2024,11,"SUZUKI","IGNIS",243
2024,11,"SUZUKI","JIMNY",
2024,11,"SUZUKI","SWACE",85
2024,11,"SUZUKI","SWIFT",1054
2024,11,"SUZUKI","SX4",192
2024,11,"SUZUKI","VITARA",485
2024,11,"TESLA","MODEL 3",416
2024,11,"TESLA","MODEL S",15
2024,11,"TESLA","MODEL X",8
2024,11,"TESLA","MODEL Y",1769
2024,11,"TOYOTA","AYGO",1896
2024,11,"TOYOTA","BZ4",68
2024,11,"TOYOTA","C-HR",1183
2024,11,"TOYOTA","CAMRY",
2024,11,"TOYOTA","COROLLA",1502
2024,11,"TOYOTA","GR 86",4
2024,11,"TOYOTA","HIGHLANDER",
2024,11,"TOYOTA","LANDCRUISER",258
2024,11,"TOYOTA","MIRAI",7
2024,11,"TOYOTA","PRIUS",4
2024,11,"TOYOTA","PROACE",679
2024,11,"TOYOTA","RAV 4",499
2024,11,"TOYOTA","SUPRA",28
2024,11,"TOYOTA","YARIS",4134
2024,11,"VINFAST","VF 8",37
2024,11,"VOLVO","60",682
2024,11,"VOLVO","90",71
2024,11,"VOLVO","C40",42
2024,11,"VOLVO","EX30",433
2024,11,"VOLVO","EX90",34
2024,11,"VOLVO","XC40",1072
2024,11,"VOLVO","XC60",2157
2024,11,"VOLVO","XC90",1007
2024,11,"VW","ARTEON",383
2024,11,"VW","CADDY",1786
2024,11,"VW","CRAFTER",269
2024,11,"VW","GOLF",8890
2024,11,"VW","ID. BUZZ",621
2024,11,"VW","ID.3",1198
2024,11,"VW","ID.4, ID.5",2394
2024,11,"VW","ID.7",2613
2024,11,"VW","PASSAT",4106
2024,11,"VW","POLO",2559
2024,11,"VW","T-CROSS",2628
2024,11,"VW","T-ROC",6414
2024,11,"VW","TAIGO",2609
2024,11,"VW","TAYRON",11
2024,11,"VW","TIGUAN",6033
2024,11,"VW","TOUAREG",592
2024,11,"VW","TOURAN",2130
2024,11,"VW","TRANSPORTER",2309
2024,11,"VW","UP",21
2024,11,"XPENG","G6",35
2024,11,"XPENG","G9",38
2024,11,"XPENG","P7",8
2024,12,"AIWAYS","U5",
2024,12,"ALFA ROMEO","GIULIA",81
2024,12,"ALFA ROMEO","JUNIOR",114
2024,12,"ALFA ROMEO","STELVIO",127
2024,12,"ALFA ROMEO","TONALE",129
2024,12,"ALPINE","A110",33
2024,12,"ASTON MARTIN","DBX",4
2024,12,"ASTON MARTIN","V8",
2024,12,"AUDI","A1",1283
2024,12,"AUDI","A3",2429
2024,12,"AUDI","A4",1001
2024,12,"AUDI","A5",1959
2024,12,"AUDI","A6",1925
2024,12,"AUDI","A7",245
2024,12,"AUDI","A8",163
2024,12,"AUDI","E-TRON GT",40
2024,12,"AUDI","Q2",1072
2024,12,"AUDI","Q3",1193
2024,12,"AUDI","Q4",634
2024,12,"AUDI","Q5",1934
2024,12,"AUDI","Q6",550
2024,12,"AUDI","Q7",746
2024,12,"AUDI","Q8",969
2024,12,"AUDI","R8",20
2024,12,"AUDI","TT",16
2024,12,"BENTLEY","BENTAYGA",6
2024,12,"BENTLEY","CONTINENTAL",33
2024,12,"BMW","1ER",1803
2024,12,"BMW","2ER",1252
2024,12,"BMW","3ER",2750
2024,12,"BMW","4ER",1971
2024,12,"BMW","5ER",3720
2024,12,"BMW","7ER",212
2024,12,"BMW","8ER",46
2024,12,"BMW","IX",275
2024,12,"BMW","X1",4148
2024,12,"BMW","X2",840
2024,12,"BMW","X3",1973
2024,12,"BMW","X4",437
2024,12,"BMW","X5",1255
2024,12,"BMW","X6",284
2024,12,"BMW","X7",333
2024,12,"BMW","XM",83
2024,12,"BMW","Z4",146
2024,12,"BYD","ATTO 3",170
2024,12,"BYD","DOLPHIN",34
2024,12,"BYD","SEAL",42
2024,12,"BYD","SEAL U",69
2024,12,"BYD","SEALION 7",
2024,12,"BYD","TANG",1
2024,12,"CADILLAC","ESCALADE",9
2024,12,"CADILLAC","XT4",
2024,12,"CITROEN","BERLINGO",564
2024,12,"CITROEN","C3",481
2024,12,"CITROEN","C4",945
2024,12,"CITROEN","C5",1077
2024,12,"CITROEN","JUMPER",399
2024,12,"CITROEN","JUMPY",258
2024,12,"DACIA","DUSTER",1555
2024,12,"DACIA","JOGGER",1952
2024,12,"DACIA","LOGAN",9
2024,12,"DACIA","SANDERO",3158
2024,12,"DACIA","SPRING",580
2024,12,"DS","DS3",28
2024,12,"DS","DS4",216
2024,12,"DS","DS7 CROSSBACK",205
2024,12,"DS","DS9",4
2024,12,"FERRARI","296",9
2024,12,"FERRARI","PORTOFINO",
2024,12,"FERRARI","PUROSANGUE",28
2024,12,"FERRARI","ROMA",8
2024,12,"FERRARI","SF90",6
2024,12,"FIAT","500",191
2024,12,"FIAT","600",683
2024,12,"FIAT","DOBLO",1
2024,12,"FIAT","DUCATO",947
2024,12,"FIAT","PANDA",155
2024,12,"FIAT","TIPO",28
2024,12,"FIAT","ULYSSE",1
2024,12,"FISKER","OCEAN",2
2024,12,"FORD","CAPRI",288
2024,12,"FORD","EXPLORER",462
2024,12,"FORD","FIESTA",
2024,12,"FORD","FOCUS",1337
2024,12,"FORD","GALAXY",
2024,12,"FORD","KUGA",1121
2024,12,"FORD","MUSTANG",57
2024,12,"FORD","MUSTANG MACH-E",89
2024,12,"FORD","PUMA",1033
2024,12,"FORD","S-MAX",
2024,12,"FORD","TRANSIT CONNECT",463
2024,12,"FORD","TRANSIT COURIER",339
2024,12,"FORD","TRANSIT CUSTOM",1199
2024,12,"FORD","TRANSIT, TOURNEO",359
2024,12,"GWM","COFFEE 01",26
2024,12,"GWM","COFFEE 02",8
2024,12,"GWM","FUNKY CAT",402
2024,12,"GWM","ORA 07",3
2024,12,"HONDA","CIVIC",57
2024,12,"HONDA","CR-V",99
2024,12,"HONDA","E:NY1",3
2024,12,"HONDA","HR-V",205
2024,12,"HONDA","JAZZ",109
2024,12,"HONDA","ZR-V",64
2024,12,"HYUNDAI","BAYON",320
2024,12,"HYUNDAI","G70",3
2024,12,"HYUNDAI","G80",2
2024,12,"HYUNDAI","G90",3
2024,12,"HYUNDAI","GV60",11
2024,12,"HYUNDAI","GV70",41
2024,12,"HYUNDAI","GV80",14
2024,12,"HYUNDAI","I 10",1232
2024,12,"HYUNDAI","I 20",926
2024,12,"HYUNDAI","I 30",1159
2024,12,"HYUNDAI","INSTER",27
2024,12,"HYUNDAI","IONIQ5",591
2024,12,"HYUNDAI","IONIQ6",272
2024,12,"HYUNDAI","KONA",947
2024,12,"HYUNDAI","SANTA FE",304
2024,12,"HYUNDAI","STARIA",38
2024,12,"HYUNDAI","TUCSON",2371
2024,12,"INEOS","GRENADIER",21
2024,12,"IVECO","DAILY",65
2024,12,"JAGUAR","E-PACE",1
2024,12,"JAGUAR","F-PACE",34
2024,12,"JAGUAR","F-TYPE",
2024,12,"JAGUAR","I-PACE",
2024,12,"JAGUAR","XE",
2024,12,"JAGUAR","XF",
2024,12,"JEEP","AVENGER",521
2024,12,"JEEP","COMPASS",372
2024,12,"JEEP","GRAND CHEROKEE",5
2024,12,"JEEP","RENEGADE",87
2024,12,"JEEP","WRANGLER",72
2024,12,"KIA","CEED",1324
2024,12,"KIA","EV3",169
2024,12,"KIA","EV6",238
2024,12,"KIA","EV9",123
2024,12,"KIA","NIRO",205
2024,12,"KIA","PICANTO",820
2024,12,"KIA","RIO",
2024,12,"KIA","SORENTO",129
2024,12,"KIA","SOUL",24
2024,12,"KIA","SPORTAGE",1561
2024,12,"KIA","STINGER",
2024,12,"KIA","STONIC",450
2024,12,"LADA","NIVA",1
2024,12,"LAMBORGHINI","URUS",10
2024,12,"LAND ROVER","DEFENDER",358
2024,12,"LAND ROVER","DISCOVERY",51
2024,12,"LAND ROVER","DISCOVERY SPORT",60
2024,12,"LAND ROVER","RANGE ROVER",99
2024,12,"LAND ROVER","RANGE ROVER EVOQUE",141
2024,12,"LAND ROVER","RANGE ROVER SPORT",119
2024,12,"LAND ROVER","RANGE ROVER VELAR",158
2024,12,"LEAPMOTOR","C10",10
2024,12,"LEAPMOTOR","T03",54
2024,12,"LEXUS","ES",44
2024,12,"LEXUS","LBX",139
2024,12,"LEXUS","LC",76
2024,12,"LEXUS","LM",43
2024,12,"LEXUS","NX",257
2024,12,"LEXUS","RX",147
2024,12,"LEXUS","RZ",6
2024,12,"LEXUS","UX",171
2024,12,"LOTUS","ELETRE",27
2024,12,"LOTUS","EMEYA",4
2024,12,"LOTUS","EMIRA",10
2024,12,"LUCID","AIR",20
2024,12,"LYNK & CO","01",
2024,12,"MAN","TGE",102
2024,12,"MASERATI","GHIBLI",4
2024,12,"MASERATI","GRANTURISMO",6
2024,12,"MASERATI","GRECALE",27
2024,12,"MASERATI","LEVANTE",14
2024,12,"MAXUS","MIFA 9",3
2024,12,"MAZDA","2",595
2024,12,"MAZDA","3",344
2024,12,"MAZDA","6",325
2024,12,"MAZDA","CX-5",989
2024,12,"MAZDA","CX-30",1029
2024,12,"MAZDA","CX-60",705
2024,12,"MAZDA","CX-80",279
2024,12,"MAZDA","MX-5",61
2024,12,"MAZDA","MX-30",83
2024,12,"MERCEDES","A-KLASSE",954
2024,12,"MERCEDES","AMG GT",102
2024,12,"MERCEDES","B-KLASSE",1229
2024,12,"MERCEDES","C-KLASSE",2016
2024,12,"MERCEDES","CITAN",586
2024,12,"MERCEDES","CLA-KLASSE",1222
2024,12,"MERCEDES","CLE",666
2024,12,"MERCEDES","CLS",
2024,12,"MERCEDES","E-KLASSE",2952
2024,12,"MERCEDES","E-KLASSE COUPE",
2024,12,"MERCEDES","G-KLASSE",640
2024,12,"MERCEDES","GL-KLASSE, GLS",133
2024,12,"MERCEDES","GLA",1668
2024,12,"MERCEDES","GLB",1021
2024,12,"MERCEDES","GLK, GLC",3703
2024,12,"MERCEDES","ML-KLASSE, GLE",770
2024,12,"MERCEDES","S-KLASSE",358
2024,12,"MERCEDES","SL",23
2024,12,"MERCEDES","SPRINTER",558
2024,12,"MERCEDES","V-KLASSE",1902
2024,12,"MERCEDES","VITO",600
2024,12,"MG ROEWE","3",869
2024,12,"MG ROEWE","4",66
2024,12,"MG ROEWE","5",5
2024,12,"MG ROEWE","CYBERSTER",
2024,12,"MG ROEWE","MARVEL",3
2024,12,"MG ROEWE","RX6",712
2024,12,"MG ROEWE","ZS",199
2024,12,"MINI","MINI",2621
2024,12,"MITSUBISHI","ASX",204
2024,12,"MITSUBISHI","COLT",140
2024,12,"MITSUBISHI","ECLIPSE CROSS",1612
2024,12,"MITSUBISHI","MIRAGE, SPACE STAR",680
2024,12,"NIO","EL6",9
2024,12,"NIO","EL7",1
2024,12,"NIO","ES8",6
2024,12,"NIO","ET5",6
2024,12,"NIO","ET7",9
2024,12,"NISSAN","ARIYA",149
2024,12,"NISSAN","JUKE",597
2024,12,"NISSAN","LEAF",5
2024,12,"NISSAN","PRIMASTAR",109
2024,12,"NISSAN","QASHQAI",935
2024,12,"NISSAN","TOWNSTAR",162
2024,12,"NISSAN","X-TRAIL",329
2024,12,"OPEL","ASTRA",2772
2024,12,"OPEL","COMBO",45
2024,12,"OPEL","CORSA",3312
2024,12,"OPEL","CROSSLAND X",37
2024,12,"OPEL","FRONTERA",4
2024,12,"OPEL","GRANDLAND X",1895
2024,12,"OPEL","MOKKA",1815
2024,12,"OPEL","MOVANO",32
2024,12,"OPEL","VIVARO",3
2024,12,"OPEL","ZAFIRA LIFE",109
2024,12,"PEUGEOT","208",1854
2024,12,"PEUGEOT","308",873
2024,12,"PEUGEOT","408",142
2024,12,"PEUGEOT","508",48
2024,12,"PEUGEOT","2008",746
2024,12,"PEUGEOT","3008",597
2024,12,"PEUGEOT","5008",278
2024,12,"PEUGEOT","BOXER",100
2024,12,"PEUGEOT","EXPERT",37
2024,12,"PEUGEOT","RIFTER",47
2024,12,"POLESTAR","2",87
2024,12,"POLESTAR","3",46
2024,12,"POLESTAR","4",195
2024,12,"PORSCHE","911",425
2024,12,"PORSCHE","BOXSTER",15
2024,12,"PORSCHE","CAYENNE",659
2024,12,"PORSCHE","CAYMAN",28
2024,12,"PORSCHE","MACAN",663
2024,12,"PORSCHE","PANAMERA",157
2024,12,"PORSCHE","TAYCAN",506
2024,12,"RENAULT","ARKANA",361
2024,12,"RENAULT","AUSTRAL",977
2024,12,"RENAULT","CAPTUR",764
2024,12,"RENAULT","CLIO",1091
2024,12,"RENAULT","ESPACE",286
2024,12,"RENAULT","KANGOO",364
2024,12,"RENAULT","KOLEOS",3
2024,12,"RENAULT","MASTER",47
2024,12,"RENAULT","MEGANE",63
2024,12,"RENAULT","R5",438
2024,12,"RENAULT","RAFALE",375
2024,12,"RENAULT","SCENIC",253
2024,12,"RENAULT","SYMBIOZ",465
2024,12,"RENAULT","TRAFIC",377
2024,12,"RENAULT","TWINGO",70
2024,12,"RENAULT","ZOE",2
2024,12,"ROLLS ROYCE","CULLINAN",
2024,12,"ROLLS ROYCE","SPECTRE",10
2024,12,"SEAT","ARONA",1307
2024,12,"SEAT","ATECA",1202
2024,12,"SEAT","BORN",1842
2024,12,"SEAT","FORMENTOR",2173
2024,12,"SEAT","IBIZA",1205
2024,12,"SEAT","LEON",3003
2024,12,"SEAT","TARRACO",50
2024,12,"SEAT","TAVASCAN",517
2024,12,"SEAT","TERRAMAR",169
2024,12,"SKODA","ELROQ",
2024,12,"SKODA","ENYAQ",2282
2024,12,"SKODA","FABIA",1841
2024,12,"SKODA","KAMIQ",1569
2024,12,"SKODA","KAROQ",2146
2024,12,"SKODA","KODIAQ",1491
2024,12,"SKODA","OCTAVIA",3178
2024,12,"SKODA","SCALA",560
2024,12,"SKODA","SUPERB",1282
2024,12,"SMART","1",430
2024,12,"SMART","3",142
2024,12,"SMART","FORTWO",
2024,12,"SSANGYONG","KORANDO",110
2024,12,"SSANGYONG","REXTON",23
2024,12,"SSANGYONG","TIVOLI",99
2024,12,"SSANGYONG","TORRES",262
2024,12,"SUBARU","BRZ",13
2024,12,"SUBARU","FORESTER",43
2024,12,"SUBARU","IMPREZA",1
2024,12,"SUBARU","OUTBACK",62
2024,12,"SUBARU","SOLTERRA",16
2024,12,"SUBARU","XV",52
2024,12,"SUZUKI","ACROSS",73
2024,12,"SUZUKI","IGNIS",261
2024,12,"SUZUKI","JIMNY",
2024,12,"SUZUKI","SWACE",82
2024,12,"SUZUKI","SWIFT",1067
2024,12,"SUZUKI","SX4",217
2024,12,"SUZUKI","VITARA",467
2024,12,"TESLA","MODEL 3",642
2024,12,"TESLA","MODEL S",15
2024,12,"TESLA","MODEL X",9
2024,12,"TESLA","MODEL Y",3239
2024,12,"TOYOTA","AYGO",1890
2024,12,"TOYOTA","BZ4",64
2024,12,"TOYOTA","C-HR",694
2024,12,"TOYOTA","CAMRY",
2024,12,"TOYOTA","COROLLA",1141
2024,12,"TOYOTA","GR 86",6
2024,12,"TOYOTA","HIGHLANDER",3
2024,12,"TOYOTA","LANDCRUISER",492
2024,12,"TOYOTA","MIRAI",8
2024,12,"TOYOTA","PRIUS",8
2024,12,"TOYOTA","PROACE",730
2024,12,"TOYOTA","RAV 4",431
2024,12,"TOYOTA","SUPRA",22
2024,12,"TOYOTA","YARIS",3326
2024,12,"VINFAST","VF 6",8
2024,12,"VINFAST","VF 8",32
2024,12,"VOLVO","60",507
2024,12,"VOLVO","90",167
2024,12,"VOLVO","C40",75
2024,12,"VOLVO","EX30",463
2024,12,"VOLVO","EX90",50
2024,12,"VOLVO","XC40",837
2024,12,"VOLVO","XC60",2843
2024,12,"VOLVO","XC90",1105
2024,12,"VW","ARTEON",385
2024,12,"VW","CADDY",1790
2024,12,"VW","CRAFTER",276
2024,12,"VW","GOLF",7922
2024,12,"VW","ID. BUZZ",648
2024,12,"VW","ID.3",1296
2024,12,"VW","ID.4, ID.5",1858
2024,12,"VW","ID.7",2216
2024,12,"VW","PASSAT",3437
2024,12,"VW","POLO",2176
2024,12,"VW","T-CROSS",1886
2024,12,"VW","T-ROC",5506
2024,12,"VW","TAIGO",1286
2024,12,"VW","TAYRON",19
2024,12,"VW","TIGUAN",5260
2024,12,"VW","TOUAREG",450
2024,12,"VW","TOURAN",1085
2024,12,"VW","TRANSPORTER",2918
2024,12,"VW","UP",17
2024,12,"XPENG","G6",53
2024,12,"XPENG","G9",41
2024,12,"XPENG","P7",5
2025,1,"ALFA ROMEO","GIULIA",94
2025,1,"ALFA ROMEO","JUNIOR",318
2025,1,"ALFA ROMEO","STELVIO",105
2025,1,"ALFA ROMEO","TONALE",55
2025,1,"ALPINE","A110",28
2025,1,"ALPINE","A290",46
2025,1,"AUDI","A1",1086
2025,1,"AUDI","A3",2321
2025,1,"AUDI","A4",479
2025,1,"AUDI","A5",1416
2025,1,"AUDI","A6",1711
2025,1,"AUDI","A7",149
2025,1,"AUDI","A8",176
2025,1,"AUDI","E-TRON GT",106
2025,1,"AUDI","Q2",872
2025,1,"AUDI","Q3",1215
2025,1,"AUDI","Q4",1001
2025,1,"AUDI","Q5",1856
2025,1,"AUDI","Q6",667
2025,1,"AUDI","Q7",616
2025,1,"AUDI","Q8",913
2025,1,"AUDI","R8",2
2025,1,"AUDI","TT",3
2025,1,"BENTLEY","BENTAYGA",19
2025,1,"BENTLEY","CONTINENTAL",42
2025,1,"BMW","1ER",1463
2025,1,"BMW","2ER",1198
2025,1,"BMW","3ER",2046
2025,1,"BMW","4ER",1441
2025,1,"BMW","5ER",2559
2025,1,"BMW","7ER",164
2025,1,"BMW","8ER",43
2025,1,"BMW","IX",161
2025,1,"BMW","X1",2490
2025,1,"BMW","X2",607
2025,1,"BMW","X3",1947
2025,1,"BMW","X4",316
2025,1,"BMW","X5",999
2025,1,"BMW","X6",234
2025,1,"BMW","X7",279
2025,1,"BMW","XM",75
2025,1,"BMW","Z4",128
2025,1,"BYD","ATTO 2",10
2025,1,"BYD","ATTO 3",29
2025,1,"BYD","DOLPHIN",54
2025,1,"BYD","SEAL",50
2025,1,"BYD","SEAL U",56
2025,1,"BYD","SEALION 7",20
2025,1,"BYD","TANG",10
2025,1,"CADILLAC","ESCALADE",12
2025,1,"CADILLAC","XT4",2
2025,1,"CITROEN","BERLINGO",479
2025,1,"CITROEN","C3",686
2025,1,"CITROEN","C4",502
2025,1,"CITROEN","C5",916
2025,1,"CITROEN","JUMPER",511
2025,1,"CITROEN","JUMPY",265
2025,1,"DACIA","DUSTER",1319
2025,1,"DACIA","JOGGER",1201
2025,1,"DACIA","LOGAN",7
2025,1,"DACIA","SANDERO",2333
2025,1,"DACIA","SPRING",868
2025,1,"DS","3",15
2025,1,"DS","4",115
2025,1,"DS","7",120
2025,1,"DS","9",7
2025,1,"FERRARI","12CILINDRI",16
2025,1,"FERRARI","296",42
2025,1,"FERRARI","PUROSANGUE",32
2025,1,"FERRARI","ROMA",17
2025,1,"FERRARI","SF90",19
2025,1,"FIAT","500",169
2025,1,"FIAT","600",566
2025,1,"FIAT","DUCATO",1347
2025,1,"FIAT","PANDA",256
2025,1,"FIAT","SCUDO",1
2025,1,"FIAT","TIPO",59
2025,1,"FIAT","ULYSSE",1
2025,1,"FISKER","OCEAN",1
2025,1,"FORD","CAPRI",64
2025,1,"FORD","ECOSPORT",4
2025,1,"FORD","EXPLORER",295
2025,1,"FORD","FOCUS",1324
2025,1,"FORD","KUGA",1149
2025,1,"FORD","MONDEO",1
2025,1,"FORD","MUSTANG",123
2025,1,"FORD","MUSTANG MACH-E",26
2025,1,"FORD","PUMA",1419
2025,1,"FORD","TRANSIT CONNECT",405
2025,1,"FORD","TRANSIT COURIER",339
2025,1,"FORD","TRANSIT CUSTOM",2074
2025,1,"FORD","TRANSIT, TOURNEO",431
2025,1,"GWM","ORA 03",65
2025,1,"GWM","ORA 07",5
2025,1,"GWM","WEY 03",22
2025,1,"GWM","WEY 05",238
2025,1,"HONDA","CIVIC",44
2025,1,"HONDA","CR-V",108
2025,1,"HONDA","HR-V",137
2025,1,"HONDA","JAZZ",97
2025,1,"HONDA","ZR-V",42
2025,1,"HYUNDAI","BAYON",318
2025,1,"HYUNDAI","G70",1
2025,1,"HYUNDAI","G80",1
2025,1,"HYUNDAI","G90",2
2025,1,"HYUNDAI","GV60",11
2025,1,"HYUNDAI","GV70",31
2025,1,"HYUNDAI","GV80",6
2025,1,"HYUNDAI","I 10",1117
2025,1,"HYUNDAI","I 20",598
2025,1,"HYUNDAI","I 30",667
2025,1,"HYUNDAI","INSTER",408
2025,1,"HYUNDAI","IONIQ5",506
2025,1,"HYUNDAI","IONIQ6",132
2025,1,"HYUNDAI","KONA",743
2025,1,"HYUNDAI","SANTA FE",292
2025,1,"HYUNDAI","STARIA",27
2025,1,"HYUNDAI","TUCSON",1303
2025,1,"INEOS","GRENADIER",21
2025,1,"IVECO","DAILY",54
2025,1,"IVECO","EUROCARGO",1
2025,1,"JAGUAR","E-PACE",2
2025,1,"JAGUAR","F-PACE",75
2025,1,"JEEP","AVENGER",490
2025,1,"JEEP","COMPASS",332
2025,1,"JEEP","GRAND CHEROKEE",6
2025,1,"JEEP","RENEGADE",70
2025,1,"JEEP","WRANGLER",99
2025,1,"KIA","CEED",1372
2025,1,"KIA","CERATO",3
2025,1,"KIA","EV3",386
2025,1,"KIA","EV6",327
2025,1,"KIA","EV9",168
2025,1,"KIA","NIRO",221
2025,1,"KIA","PICANTO",887
2025,1,"KIA","SORENTO",158
2025,1,"KIA","SOUL",7
2025,1,"KIA","SPORTAGE",1045
2025,1,"KIA","STINGER",1
2025,1,"KIA","STONIC",377
2025,1,"LAMBORGHINI","URUS",57
2025,1,"LAND ROVER","DEFENDER",310
2025,1,"LAND ROVER","DISCOVERY",49
2025,1,"LAND ROVER","DISCOVERY SPORT",88
2025,1,"LAND ROVER","RANGE ROVER",186
2025,1,"LAND ROVER","RANGE ROVER EVOQUE",218
2025,1,"LAND ROVER","RANGE ROVER SPORT",204
2025,1,"LAND ROVER","RANGE ROVER VELAR",167
2025,1,"LEAPMOTOR","C10",28
2025,1,"LEAPMOTOR","T03",127
2025,1,"LEXUS","ES",6
2025,1,"LEXUS","LBX",105
2025,1,"LEXUS","LC",4
2025,1,"LEXUS","LM",24
2025,1,"LEXUS","NX",149
2025,1,"LEXUS","RX",27
2025,1,"LEXUS","RZ",4
2025,1,"LEXUS","UX",29
2025,1,"LOTUS","ELETRE",22
2025,1,"LOTUS","EMEYA",3
2025,1,"LOTUS","EMIRA",17
2025,1,"LUCID","AIR",19
2025,1,"LYNK & CO","01",4
2025,1,"MAN","TGE",104
2025,1,"MAN","TGS",1
2025,1,"MAN","TGX",1
2025,1,"MASERATI","GHIBLI",1
2025,1,"MASERATI","GRANTURISMO",4
2025,1,"MASERATI","GRECALE",31
2025,1,"MASERATI","LEVANTE",8
2025,1,"MAZDA","2",368
2025,1,"MAZDA","3",270
2025,1,"MAZDA","6",62
2025,1,"MAZDA","CX-30",757
2025,1,"MAZDA","CX-5",314
2025,1,"MAZDA","CX-60",244
2025,1,"MAZDA","CX-80",184
2025,1,"MAZDA","MX-30",35
2025,1,"MAZDA","MX-5",56
2025,1,"MERCEDES","A-KLASSE",645
2025,1,"MERCEDES","ACTROS",3
2025,1,"MERCEDES","AMG GT",69
2025,1,"MERCEDES","AROCS",2
2025,1,"MERCEDES","ATEGO",1
2025,1,"MERCEDES","B-KLASSE",1024
2025,1,"MERCEDES","C-KLASSE",1979
2025,1,"MERCEDES","CITAN",589
2025,1,"MERCEDES","CLA-KLASSE",738
2025,1,"MERCEDES","CLE",680
2025,1,"MERCEDES","E-KLASSE",2751
2025,1,"MERCEDES","G-KLASSE",812
2025,1,"MERCEDES","GL-KLASSE, GLS",191
2025,1,"MERCEDES","GLA",1424
2025,1,"MERCEDES","GLB",998
2025,1,"MERCEDES","GLK, GLC",3143
2025,1,"MERCEDES","ML-KLASSE, GLE",839
2025,1,"MERCEDES","S-KLASSE",424
2025,1,"MERCEDES","SL",33
2025,1,"MERCEDES","SPRINTER",552
2025,1,"MERCEDES","V-KLASSE",2328
2025,1,"MERCEDES","VITO",497
2025,1,"MG ROEWE","3",177
2025,1,"MG ROEWE","4",320
2025,1,"MG ROEWE","5",178
2025,1,"MG ROEWE","CYBERSTER",49
2025,1,"MG ROEWE","MARVEL",173
